35.435324,133.316149,旗ヶ崎の用水路沿い緑地の休憩所
35.434351,133.317287,米子食品会館プラザホール
35.437942,133.315127,黄色の鉄棒
35.438854,133.312615,ライオン公園のグランド
35.436631,133.314636,だれ
35.437841,133.314815,旗ケ崎公園
35.436693,133.313888,答え　ねずみ男
35.440986,133.3165,旗二荒神宮
35.442227,133.316222,旗ヶ崎の緊急避難場所マップと住居表示街区案内図
35.438403,133.317079,麦ノ屋のブランジェ
35.435546,133.319862,珈琲の館　セゾン
35.43364,133.321474,みなと(児護)地蔵
35.43662,133.320384,浄土真宗親鸞会　鳥取米子会館
35.436114,133.320592,米仙堂　花園店
35.43539,133.32219,灘町荒神社　鳥居
35.435447,133.32176,稲荷大明神
35.436867,133.321294,旗ヶ崎のお地蔵さま
35.435771,133.323536,どらやき神社
35.43684,133.32323,花園町のお地蔵様
35.437263,133.322232,住居表示街区案内図　米子市旗ヶ崎1丁目
35.435975,133.322472,かすうどんチャンピョン
35.43765,133.323411,義方公民館
35.437955,133.323535,住居表示街区案内図　米子市義方町
35.43756,133.323722,米子立町西公園
35.439214,133.321277,クボタメガネ
35.440175,133.320596,三旗公園の三色すべり台
35.438415,133.321447,立町公園
35.438383,133.321186,立町公園の消波ブロック
35.438861,133.320302,レイヨン通り
35.439587,133.320213,米子日本基督会
35.439827,133.318925,旗ケ崎一区公民館
35.436211,133.314035,創業40周年記念碑（ダイマツ中央研究所）
35.439414,133.314054,焼肉　一善
35.439238,133.313191,マコズベイクショップ
35.440058,133.313093,旗ヶ崎県営住宅公園滑り台
35.441143,133.314915,旗ヶ崎二区公民館
35.433387,133.333012,米子市公会堂
35.433645,133.334004,日本基督教団米子錦町教会
35.433328,133.333404,米子市公会堂の彫刻
35.433186,133.331943,赤鬼
35.433316,133.331756,Beer House Combat
35.434964,133.334625,一心延命助地蔵尊
35.441704,133.329054,米原のINFORMATION
35.439759,133.334644,米原南土地区画整理竣工記念碑
35.439717,133.334407,米原南公園
35.440964,133.334346,住居表示街区案内図　米子市米原3丁目
35.435069,133.333443,この地に米子女学校米子西高校在りき
35.434654,133.333434,小公園
35.435464,133.333527,ふれあいの里
35.436628,133.332884,錦町２丁目１区自治会掲示板
35.435361,133.333846,慈しみ
35.43563,133.332946,恒久平和　戦没者慰霊碑
35.439526,133.331533,JR後藤駅
35.439288,133.331418,米子市中心市街地地図
35.438061,133.331452,生長の家 米子道場
35.439055,133.330795,錦町地蔵
35.439991,133.331279,どろたぼう駅
35.439469,133.329655,grand cafe F
35.442218,133.331059,MEGAドン・キホーテ米子店の壁画
35.442265,133.331829,弓ヶ浜の母なる水 米川
35.439686,133.334131,３つの腰掛け台
35.439888,133.334271,米原南公園のカラフルな滑り台
35.439797,133.332664,円応教南教会米子会所
35.441346,133.326173,立町北公園のお地蔵様
35.440517,133.325712,米子福音ルーテル教会
35.441902,133.326213,公園のブランコ
35.440049,133.326702,こめ蔵
35.440528,133.326832,横浜家系ラーメン　吉岡家
35.44049,133.326317,森の癒
35.437137,133.328004,ITO EN ＴＳＵＴＡＹＡ角盤町店 災害対応自販機
35.438682,133.32816,今井書店　錦町店
35.437672,133.328122,海王
35.438536,133.328647,米子錦町郵便局
35.437941,133.327589,太陽軒
35.438586,133.328898,韓国会館
35.436667,133.329358,フィンシャレー
35.436668,133.325313,日の出湯の扇子
35.437569,133.325301,鴨御祖神社入り口の鳥居
35.437674,133.324838,糺神社 本殿
35.434249,133.327407,妙興寺 山門
35.434121,133.328199,安國寺 山門
35.434024,133.328604,瑞仙寺 山門
35.434084,133.329349,福厳院六地蔵
35.434203,133.327967,妙善寺 山門
35.433555,133.327631,与太郎地蔵
35.43328,133.324795,米子まちなか観光案内所
35.433189,133.325309,加茂川広場
35.441694,133.324346,Casa Dea
35.439923,133.326469,立町の遊歩道
35.438621,133.326934,萬龍軒
35.438687,133.325304,焼肉大門
35.439227,133.324762,理想教 米子法堂
35.43998,133.328953,米原1丁目住宅案内図
35.441355,133.327672,米原八区子供公園のすべり台
35.44038,133.327498,和食処やじきた
35.439303,133.329378,米原西公園
35.439922,133.328017,揺れるパンダ
35.438902,133.329204,健康ふれあいセンター　ペアーレ中海
35.437179,133.327081,ちとせ
35.433814,133.326236,立町一丁目遊園地
35.43569,133.325288,立町まちや
35.434594,133.325975,心光寺 山門
35.435841,133.324831,あなたの避難場所　米子市立町3丁目
35.434388,133.32691,実成寺 山門
35.434704,133.325298,万福寺 山門
35.434592,133.326238,法蔵寺地蔵尊(みそなめ地蔵)
35.434429,133.323813,吉祥院地蔵
35.434203,133.324085,吉祥院　門
35.436062,133.324187,Rochelle Antique
35.438051,133.324409,三界萬霊塔
35.439798,133.335915,集会所はなみずき
35.441888,133.335563,世界真光文明教団　米子センター
35.440515,133.335782,YONAGO SWIMING SCHOOL
35.441903,133.336361,米子復活教会
35.437492,133.340979,住居表示街区案内図　米子市東福原1丁目
35.437507,133.340544,米川堤防のつつじ
35.438389,133.340377,ラッテちゃんボランティアロード
35.440017,133.339787,住居表示街区案内図　米子市西福原2丁目
35.438463,133.340069,結び目 五十嵐芳三
35.439873,133.341309,白い半分
35.439457,133.340094,スマイルホテル米子のチャペル
35.439617,133.34053,調和 ARMONIA
35.437955,133.343241,米子市東福原２丁目　住居表示街区案内図
35.437268,133.343414,クイーンボウル
35.43756,133.343543,ボーリングピン
35.439646,133.341979,米子しんまち郵便局
35.439134,133.341799,わこうの瓢箪
35.435943,133.34314,米子市役所博労町庁舎
35.434111,133.34488,桜27本の碑
35.435011,133.345406,米川沿いの休憩所
35.435423,133.337067,YSP ボウル
35.434739,133.338407,蝉丸神社
35.436012,133.338023,啓成公民館
35.43696,133.337768,真如苑 米子支部
35.439365,133.337143,住居表示街区案内図　西福原1丁目
35.43924,133.337392,米川案内板
35.438469,133.338621,西部建設会館
35.440289,133.337737,慰霊碑
35.44059,133.337873,少林寺拳法　米子東道院
35.440322,133.337421,上場谷神社
35.440347,133.338541,ラーメンつけ麺 今を粋ろ
35.436069,133.336273,キコリの妖精の厠
35.436211,133.33606,日ノ出公園
35.433869,133.336341,囚われの馬
35.435298,133.336645,YSP BOWL
35.434015,133.335263,天理教米府分教会
35.434744,133.33648,JR富士見町駅
35.43328,133.337679,冨士見町住宅の公園
35.434543,133.33716,博労町公園
35.434055,133.33853,蝉丸神社裏の祠
35.4365,133.34507,ITO EN ハ－ドオフ米子店 災害対応自販機
35.439874,133.342277,環
35.440089,133.341539,PAJA　オブジェ
35.440858,133.341733,倹徳稲荷大明神
35.439406,133.344741,福原神社
35.438639,133.346193,前地公民館竣工記念
35.43824,133.346036,高橋塾顕彰碑
35.435903,133.346514,住居表示街区案内図 東福原1丁目
35.434559,133.346848,米川案内板
35.436147,133.352005,中島の地蔵堂
35.435453,133.35191,米子栄光キリスト教会中島集会所
35.43568,133.352808,中島児童遊園地 記念碑
35.435573,133.35259,コアラのスプリング遊具
35.439503,133.349354,新開川の説明板
35.440093,133.352922,福生東10区集会所
35.434298,133.35269,ツツジのマンホール
35.434604,133.349539,米子中島簡易郵便局
35.43649,133.355728,とっときの鳥
35.434069,133.356864,車尾公園
35.43872,133.347263,前地一区自治会掲示板
35.438876,133.354004,上福原南公園
35.435418,133.353962,車尾中島土地区画整理事業竣工記念碑
35.433918,133.355452,日本キリスト教会米子東教会
35.435447,133.353676,中島公園
35.440285,133.346448,長慶山善昌庵
35.439068,133.346342,高橋塾跡
35.434148,133.364431,王子弓道場
35.433669,133.364106,王子グラウンド
35.437685,133.365409,深田惣左衛門宗眞顕彰碑
35.434462,133.364454,王子テニスコート
35.435742,133.363869,王子球場
35.436891,133.365907,日野川河川敷Ａグラウンド
35.440888,133.360676,籠乃鶏
35.442043,133.365044,上福原神社
35.442217,133.364838,上福原の祠
35.424554,133.335792,食彩厨房 甚兵衛
35.424127,133.336233,だんだん広場 時計モニュメント
35.424644,133.335102,ときの家
35.426842,133.335663,ぷっぷる
35.425428,133.335557,モニカ
35.426535,133.336396,道二集会所
35.424923,133.335305,魚や圭蔵
35.424578,133.336579,米子郵便局
35.426167,133.336626,ひょうたん小路地蔵
35.424801,133.335517,Darts and Pool arrows
35.432157,133.342227,米子 法城寺
35.429385,133.346237,米子市民体育館
35.429489,133.345481,どらドラパーク米子西側入口案内板
35.429874,133.345931,どらドラパーク米子案内図
35.42933,133.34594,彫刻作品「あすなろ」
35.429901,133.345636,米子一中跡
35.430072,133.34553,天理教伯陽分教会
35.432255,133.341512,椎山神社
35.431321,133.341434,奉寄進勝田神社馬乗場
35.431815,133.340455,了春寺
35.43155,133.341287,勝田神社　御門
35.432161,133.341019,勝田神社の社
35.43294,133.339705,博労町地蔵
35.432135,133.340211,出雲大社 米子分院
35.43177,133.341086,造営記念　詳細
35.431215,133.34122,勝田神社　石碑
35.433101,133.340685,荒尾之茂卿御夫妻歌碑
35.43266,133.340398,博労町公園
35.431753,133.341331,謝恩の碑
35.431948,133.341361,青銅神馬
35.42905,133.335491,法勝寺町橋地蔵
35.428485,133.33567,糀町公園
35.429514,133.335564,天理教米城分教会
35.429321,133.335403,真言宗醍醐派　米子教会
35.431612,133.33514,カバ
35.425921,133.338818,米子水族館オープン
35.427612,133.338286,こんにゃく坊や
35.427796,133.338367,雲が行く
35.425163,133.336722,米子駅前のカフェ On Lento Café
35.424171,133.336987,鳥取環境大学西部サテライトキャンパス
35.425722,133.33711,日本海情報ビジネス専門学校
35.428225,133.338497,太陽と月の神話
35.429124,133.336717,子安地蔵
35.428827,133.337438,延命院地蔵
35.428584,133.338699,米子市営武道館
35.431417,133.338208,荒魂神社
35.432593,133.337234,米子市中央隣保館
35.431127,133.339111,光西寺
35.431627,133.336939,石の汽車
35.431789,133.337194,富士1公園の高校生手作り椅子
35.431516,133.337119,富士見一号公園
35.432755,133.33603,米子盆踊発祥之地
35.43165,133.336166,歯科医院のマスコット
35.432332,133.339103,お地蔵さん
35.427756,133.346015,陽田山 経王寺
35.428828,133.345351,鳩
35.42879,133.345732,犬の像
35.429056,133.34528,イルカ
35.430895,133.339265,米子博労町郵便局
35.431058,133.340176,JR博労町駅
35.431418,133.340163,了春寺案内板
35.427511,133.342196,蕎亭 松庵
35.427568,133.342908,米子キリスト教会
35.427938,133.341278,留魂碑
35.427792,133.339157,鳥取県西部総合事務所
35.426118,133.342452,焼肉ぷるこぎ
35.424695,133.34251,道笑町三郵便局
35.425217,133.342492,旧山陰電気米子変電所
35.432905,133.348107,住之江公園のカラフルなすべり台
35.432685,133.348529,車尾七区集会所
35.432997,133.34833,住之江公園
35.430804,133.34822,彫刻作品「つまみぐい」
35.432603,133.347499,コンクリートすべり台
35.430415,133.347958,どらドラパーク米子　飛び込みプール
35.431971,133.347676,勝田東会館
35.429607,133.348251,NPB 未来の侍プロジェクト
35.430071,133.346672,東山体育館
35.430419,133.346779,風
35.429924,133.348455,ロータリーの並木
35.43052,133.346364,贈　米子ロータリークラブ
35.4306,133.346631,米子市営東山水泳場
35.430026,133.346371,第40回国民体育大会開催記念
35.429919,133.347381,どらドラパーク米子 補助グラウンド
35.425303,133.351218,twinkle star
35.432876,133.357112,マルイ車尾店のチューリップモニュメント
35.431446,133.356612,米子車尾郵便局
35.428398,133.351547,テニスの壁打ち施設
35.427421,133.352309,東山公園の森　山頂看板
35.4282,133.35215,公園前橋
35.42836,133.35474,米子市営弓道場
35.429396,133.354389,米子市民球場
35.428533,133.355037,どらドラパーク米子球技場
35.428267,133.355949,東山公園東入口案内図
35.427028,133.349948,天理教京伯分教会
35.425848,133.356088,服部珈琲工房
35.432953,133.352217,立正佼成会 米子道場
35.429786,133.354827,市民球場入口看板
35.427345,133.357091,あひるの看板
35.42791,133.356158,東山公園東入口
35.425587,133.355098,観音寺新町1丁目公園
35.430394,133.352265,どらドラパーク米子 案内図
35.430839,133.351473,ＪＲ 東山公園駅
35.429915,133.351772,どらドラパーク米子東山スポーツ広場
35.429682,133.349281,米子市営東山陸上競技場
35.430817,133.35037,運動公園橋
35.429874,133.350692,井戸端会議in東山
35.429742,133.351186,東山公園避難場所案内板
35.43039,133.350923,米川
35.43129,133.350315,車尾の題目塔
35.429373,133.3503,どらドラパーク米子庭球場
35.416106,133.312133,中海ふれあい公園 植樹記念碑
35.419239,133.322314,錦海公園
35.41908,133.322517,錦海団地の住居表示街区案内図
35.417911,133.319806,錦海子供広場
35.417385,133.318284,栗島の秋月
35.418109,133.318691,中海展望案内図
35.418292,133.318941,旗が崎の夜雨
35.41622,133.317808,リス
35.415188,133.318679,錦海散策の道
35.415401,133.318435,錦海八景　吉佐の晴嵐
35.416728,133.317748,向潟の暮雪
35.415972,133.317962,陰田の落雁
35.41904,133.319416,錦海灘橋
35.418704,133.319212,休憩のリス
35.423684,133.32225,中海展望所
35.421378,133.323486,新加茂川竣工記念碑
35.420404,133.321551,錦海公園　野球グラウンド
35.420729,133.321008,錦海散策の道
35.420955,133.321731,青春の碑
35.417375,133.32206,錦海町一丁目公園
35.423944,133.322643,栄福寺
35.419079,133.321203,錦海多目的広場
35.419799,133.320405,錦海公園　ユーカリの森　東屋
35.419532,133.32115,赤レンガの藤棚
35.419628,133.320007,錦海八景　深浦の帰帆
35.42004,133.320281,錦海八景　感應の晩鐘
35.419418,133.321884,小丘の滑り台
35.418724,133.32051,愉快な仲間達
35.41912,133.321945,鉄クサリの運てい
35.417568,133.322042,錦海団地集会所
35.418758,133.321631,小さな夢美術館
35.419764,133.320158,ユーカリの森
35.416265,133.322527,ふれあい橋
35.415511,133.323452,公園
35.415636,133.323621,祇園町二丁目 公民館
35.415549,133.32056,錦海町２丁目公園
35.415372,133.313313,Marine Adventure
35.415241,133.313567,屋根つきベンチ
35.415054,133.313374,中海ふれあい公園 遊具案内板
35.415489,133.312804,屋根付きベンチ その2
35.414909,133.313628,のびのびベンチ
35.416069,133.33357,中華飯店 大鳳
35.422868,133.333632,心の旅・星空
35.421678,133.332994,磯祭
35.423439,133.333081,Café ら・ぼーる
35.422658,133.333708,大地の刻
35.421759,133.333379,彫刻「月に向かって進め’96」
35.421853,133.333114,橋のある風景1994
35.422584,133.333923,彫刻ロード「はる」
35.422831,133.333869,彫刻「風景」
35.422394,133.334081,米子市文化ホール
35.421821,133.332806,米子の門
35.422611,133.333434,こすもす
35.422214,133.333409,生(Life)'92
35.422404,133.333552,光の沈殿
35.422197,133.333129,夏・風の詩
35.421779,133.333529,輪.和.環
35.422381,133.333248,化石の街 No.3
35.421616,133.332649,相
35.423185,133.33409,油そば 笑ちゃん
35.423858,133.333941,牛骨おでん 壱ト弍
35.423977,133.333314,明治第一公園
35.420425,133.325202,V字腹筋像
35.418813,133.331626,南無石碑
35.42091,133.331636,就将公民館
35.422134,133.331085,風景の芽
35.421616,133.33175,彫刻ロード「OFFERING (捧げ物)」
35.422211,133.329788,湊山地蔵
35.422349,133.330819,塚
35.422612,133.330513,夢尻図
35.423136,133.329783,地殻-cocoon3-
35.422867,133.330184,Gravitation
35.422483,133.334386,羽ばたく白鳥
35.423286,133.334628,肉と魚の寿司 yokaichi
35.421111,133.333093,米子コンベンションセンター
35.420749,133.332747,大山オブジェの欄干
35.421057,133.332436,石舞台
35.421433,133.331929,'96 Work in YONAGO
35.421191,133.332738,米子城跡・彫刻ロード散策マップ
35.421189,133.332647,源流
35.41896,133.332523,湊山体育館
35.423286,133.329341,白鳥
35.423258,133.326555,彫刻ロード「光」
35.420651,133.328949,桂住寺 本堂
35.419447,133.328967,総泉寺 水子地蔵尊
35.41968,133.328989,総泉寺の由来
35.420092,133.32888,総泉寺 永代供養塔
35.419711,133.328733,総泉寺 観音様
35.419396,133.328658,総泉時 本堂
35.420058,133.329181,総泉寺 山門
35.42035,133.328781,桂住寺 観音様
35.420425,133.329227,桂住寺 門
35.42291,133.328447,常住山感應寺
35.423888,133.327272,英霊塔の夜間利用について
35.421378,133.328814,愛宕神社跡 石柱
35.4234,133.327291,彫刻「作法」
35.423166,133.327908,祇園地蔵
35.423592,133.328052,彫刻ロード「再生」
35.421154,133.329294,やな井戸地蔵
35.42164,133.329308,愛宕神社 鳥居
35.421966,133.326058,深浦神社 鳥居
35.421953,133.326348,深浦神社 手水舎
35.421996,133.32663,深浦神社コブラ
35.417698,133.324775,米子祇園町簡易郵便局
35.422825,133.335512,米子駅バス乗り場 観光案内地図
35.4237,133.335182,名物米子丼 ami ダイニングバー
35.423303,133.3362,米子市国際観光案内所
35.423014,133.335086,だれ
35.423251,133.335703,山陰鐵道発祥之地 米子 C57 43
35.423176,133.335994,カバ
35.423876,133.335351,目玉おやじの道路案内看板（Kitaro Kaido Rd.）\答え\""
35.423965,133.336389,山陰鉄道発祥の地
35.423507,133.335959,米っ子合掌像
35.422489,133.335522,こころの言葉
35.422217,133.335086,道祖神
35.419841,133.337445,旧加茂川放水路改修記念
35.420907,133.338572,西部 平和と労働会館
35.418661,133.341456,加藤商店
35.420528,133.339799,目久美神社 狛犬(右)
35.418471,133.341411,高組湿蓮大菩薩
35.418734,133.340027,観音堂
35.420359,133.339888,目久美公民館
35.420477,133.339959,目久美神社　鳥居
35.420359,133.340308,目久美遺跡看板
35.420504,133.339544,目久美神社 狛犬(左)
35.420985,133.340374,ラーメン 修ちゃん
35.422371,133.340324,米子駅裏土地区画整理事業完成記念碑
35.42071,133.33972,目久美神社 境内社（須賀神社）
35.422409,133.339756,目久美公園　避難場所案内図
35.422224,133.339969,目久美公園
35.423961,133.337111,いったんもめんとねずみ男の像
35.422583,133.337411,JR米子駅南口
35.422936,133.336762,弓浜絣•強力米ベンチ
35.423983,133.336884,味の名店街
35.421907,133.338666,足尾橋
35.42366,133.336852,よにゃーご駅の駅名看板
35.415861,133.343926,南無地蔵大菩薩
